UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
2461,L49640,L,299,308.6,1466,46.4,112,0,No Failure
2462,M17321,M,298.9,308.6,1517,39.8,114,0,No Failure
2463,L49642,L,298.9,308.5,1742,34.5,117,0,No Failure
2464,L49643,L,298.9,308.5,1580,39.1,119,0,No Failure
2465,M17324,M,298.9,308.5,1534,42.9,121,0,No Failure
2466,L49645,L,298.9,308.6,1481,40.7,124,0,No Failure
2467,L49646,L,299,308.6,1429,37.7,126,0,No Failure
2468,M17327,M,298.9,308.6,1574,33.5,128,0,No Failure
2469,M17328,M,298.9,308.6,1524,40.4,131,0,No Failure
2470,L49649,L,299,308.7,1507,37.5,134,0,No Failure
2471,L49650,L,298.9,308.5,1467,44.7,136,0,No Failure
2472,L49651,L,298.9,308.4,1301,51.1,138,0,No Failure
2473,L49652,L,298.9,308.5,1429,55.1,140,0,No Failure
2474,M17333,M,298.9,308.5,1555,37.6,142,0,No Failure
2475,L49654,L,298.9,308.5,1503,40.6,145,0,No Failure
2476,L49655,L,298.9,308.5,1459,43.1,147,0,No Failure
2477,H31890,H,298.9,308.4,1449,42.4,149,0,No Failure
2478,L49657,L,298.9,308.5,1387,57.3,154,0,No Failure
2479,M17338,M,298.9,308.5,1456,50,156,0,No Failure
2480,L49659,L,299,308.5,1604,34.7,159,0,No Failure
2481,L49660,L,299,308.6,1734,32.4,161,0,No Failure
2482,L49661,L,299,308.6,1378,47.8,163,0,No Failure
2483,L49662,L,298.9,308.7,1504,41.8,165,0,No Failure
2484,M17343,M,298.9,308.7,1402,49.8,167,0,No Failure
2485,H31898,H,298.8,308.6,1524,37.7,170,0,No Failure
2486,L49665,L,298.8,308.6,1593,35.5,175,0,No Failure
2487,M17346,M,298.9,308.7,1772,28.4,177,0,No Failure
2488,H31901,H,298.9,308.6,1623,31,180,0,No Failure
2489,L49668,L,298.9,308.7,1356,50.7,185,0,No Failure
2490,H31903,H,298.9,308.7,1500,41.6,187,0,No Failure
2491,H31904,H,299.1,308.8,1566,46.6,192,0,No Failure
2492,L49671,L,299.1,308.9,1445,43.4,197,0,No Failure
2493,H31906,H,299,308.8,1382,58.5,199,0,No Failure
2494,M17353,M,299,308.8,1418,45.7,204,0,No Failure
2495,L49674,L,299.1,308.8,1329,53.6,207,1,Overstrain Failure
2496,M17355,M,299.1,308.8,1491,41,209,0,No Failure
2497,M17356,M,299.2,308.9,1573,37.4,212,0,No Failure
2498,M17357,M,299.2,308.9,1521,42.3,215,0,No Failure
2499,L49678,L,299.1,308.9,1467,47.2,218,0,No Failure
2500,M17359,M,299.1,308.9,1325,48.4,220,0,No Failure
2501,L49680,L,299.1,308.9,1617,32.3,223,0,No Failure
2502,M17361,M,299.1,308.9,1476,42.7,225,0,No Failure
2503,L49682,L,299.2,309,1515,48.9,228,1,Overstrain Failure
2504,L49683,L,299.2,309,1408,47.2,0,0,No Failure
2505,L49684,L,299.2,309.1,1468,45.6,2,0,No Failure
2506,L49685,L,299.2,309.1,1387,48.7,4,0,No Failure
2507,M17366,M,299.2,309.1,1503,34.7,6,0,No Failure
2508,H31921,H,299.2,309.1,1410,47.1,9,0,No Failure
2509,L49688,L,299,308.9,1615,30.6,14,0,No Failure
2510,L49689,L,299,308.9,1511,35.9,16,0,No Failure
2511,L49690,L,299.1,309,1405,53.8,18,0,No Failure
2512,M17371,M,299,308.9,1526,41.1,20,0,No Failure
2513,L49692,L,298.9,308.8,1530,38.3,23,0,No Failure
2514,L49693,L,299,308.7,1583,32.5,25,0,No Failure
2515,L49694,L,298.9,308.6,2069,18.7,27,0,No Failure
2516,L49695,L,298.8,308.5,1490,35,29,0,No Failure
2517,L49696,L,298.8,308.5,1736,29,31,0,No Failure
2518,L49697,L,298.8,308.5,1395,44.4,33,0,No Failure
2519,M17378,M,298.9,308.6,1425,49.6,35,0,No Failure
2520,L49699,L,298.8,308.6,1631,32.4,38,0,No Failure
2521,L49700,L,298.8,308.6,1535,41.2,40,0,No Failure
2522,L49701,L,298.8,308.6,1584,34.4,42,0,No Failure
2523,M17382,M,298.8,308.7,1543,38.2,44,0,No Failure
2524,L49703,L,298.8,308.7,1635,35.2,47,0,No Failure
2525,M17384,M,298.8,308.7,1446,45.5,49,0,No Failure
2526,M17385,M,298.8,308.6,1598,35.1,52,0,No Failure
2527,L49706,L,298.8,308.6,1501,35,55,0,No Failure
2528,L49707,L,298.8,308.5,1450,50.8,57,0,No Failure
2529,L49708,L,298.8,308.6,1730,25.9,59,0,No Failure
2530,M17389,M,298.8,308.6,1571,33.7,61,0,No Failure
2531,L49710,L,298.9,308.7,1438,51.7,64,0,No Failure
2532,M17391,M,298.8,308.5,1510,38.7,66,0,No Failure
2533,L49712,L,298.9,308.7,1389,44.9,69,0,No Failure
2534,L49713,L,298.8,308.7,1490,33.6,71,0,No Failure
2535,L49714,L,298.9,308.7,1729,26.6,73,0,No Failure
2536,L49715,L,299,308.8,1495,38.4,75,0,No Failure
2537,L49716,L,298.9,308.8,1281,53.9,77,0,No Failure
2538,H31951,H,298.9,308.7,1353,48.1,79,0,No Failure
2539,L49718,L,299.1,308.8,1429,50.1,84,0,No Failure
2540,L49719,L,299.1,308.8,1413,42.1,86,0,No Failure
2541,L49720,L,299.1,308.8,1502,38.3,88,0,No Failure
2542,H31955,H,299.1,308.8,1553,32.6,90,0,No Failure
2543,H31956,H,299.2,308.9,1712,26.4,95,0,No Failure
2544,L49723,L,299.3,309,1786,23.5,100,0,No Failure
2545,L49724,L,299.2,309,1951,21.4,102,0,No Failure
2546,M17405,M,299.2,309,1541,36.3,104,0,No Failure
2547,L49726,L,299.2,309.1,1605,34.3,107,0,No Failure
2548,L49727,L,299.2,309.1,1578,38.1,109,0,No Failure
2549,M17408,M,299.3,309.2,1440,37.5,111,0,No Failure
2550,L49729,L,299.4,309.2,1489,42.3,114,0,No Failure
2551,L49730,L,299.4,309.3,1366,48.4,116,0,No Failure
2552,L49731,L,299.3,309.2,1541,37.2,118,0,No Failure
2553,H31966,H,299.3,309.1,1552,40.7,120,0,No Failure
2554,L49733,L,299.3,309.1,1473,40.3,125,0,No Failure
2555,L49734,L,299.3,309.1,1531,37.9,127,0,No Failure
2556,L49735,L,299.3,309.2,1511,37.2,129,0,No Failure
2557,M17416,M,299.3,309.1,1449,47.9,131,0,No Failure
2558,M17417,M,299.4,309.1,1440,50,134,0,No Failure
2559,M17418,M,299.2,309,1881,23.9,137,0,No Failure
2560,L49739,L,299.3,309,1447,50.4,140,0,Random Failures
2561,M17420,M,299.4,309.1,1326,62,142,0,No Failure
2562,L49741,L,299.4,309.2,1607,31.7,145,0,No Failure
2563,L49742,L,299.3,309.1,1551,39.1,147,0,No Failure
2564,L49743,L,299.3,309.1,1496,37.2,149,0,No Failure
2565,L49744,L,299.3,309.1,1493,38,151,0,No Failure
2566,L49745,L,299.4,309.1,1304,50.5,153,0,No Failure
2567,M17426,M,299.3,309,1420,41.6,155,0,No Failure
2568,L49747,L,299.4,309.1,1766,24.6,158,0,No Failure
2569,L49748,L,299.6,309.2,1450,43.1,160,0,No Failure
2570,H31983,H,299.5,309.2,1872,22.6,162,0,No Failure
2571,L49750,L,299.6,309.2,1713,26.5,167,0,No Failure
2572,M17431,M,299.5,309.2,1497,40.9,169,0,No Failure
2573,M17432,M,299.4,309.1,1352,44.7,172,0,No Failure
2574,L49753,L,299.5,309.2,1499,41.5,175,0,No Failure
2575,L49754,L,299.5,309.3,1972,19.3,177,0,No Failure
2576,L49755,L,299.5,309.3,1422,49.2,179,0,No Failure
2577,L49756,L,299.5,309.3,1523,41.5,181,0,No Failure
2578,L49757,L,299.5,309.4,1563,41.5,183,0,No Failure
2579,L49758,L,299.4,309.3,1391,46.6,185,0,No Failure
2580,L49759,L,299.3,309.1,1795,24.7,187,0,No Failure
2581,L49760,L,299.3,309.1,1293,53.7,189,0,No Failure
2582,L49761,L,299.2,309.1,1345,60.7,191,1,Overstrain Failure
2583,L49762,L,299.2,309,1615,33.7,193,0,No Failure
2584,L49763,L,299.2,308.9,1342,50.8,195,0,No Failure
2585,L49764,L,299.1,308.8,1502,46.7,197,0,No Failure
2586,M17445,M,299,308.7,1620,35.4,199,0,No Failure
2587,L49766,L,299,308.7,1537,42.8,202,0,No Failure
2588,L49767,L,299,308.7,2248,16.8,204,0,No Failure
2589,L49768,L,299,308.7,1706,28.6,206,0,No Failure
2590,L49769,L,299,308.7,2250,16.6,208,0,No Failure
2591,L49770,L,299,308.7,1396,48.6,0,0,No Failure
2592,L49771,L,298.9,308.6,1522,46.4,2,0,No Failure
2593,L49772,L,298.9,308.6,1539,45.4,4,0,No Failure
2594,H32007,H,298.9,308.5,1415,54,6,0,No Failure
2595,L49774,L,298.8,308.5,1446,37,11,0,No Failure
2596,M17455,M,298.8,308.6,1486,41.1,13,0,No Failure
2597,L49776,L,299,308.7,1426,38.6,16,0,No Failure
2598,L49777,L,299,308.7,1449,38.9,18,0,No Failure
2599,L49778,L,299.1,308.8,1320,67.5,20,1,Power Failure
2600,M17459,M,299.2,308.9,1447,39.6,22,0,No Failure
2601,L49780,L,299.3,309,1422,47.3,25,0,No Failure
2602,L49781,L,299.3,309.1,1399,52.1,27,0,No Failure
2603,L49782,L,299.4,309.2,1427,41.5,29,0,No Failure
2604,M17463,M,299.3,309.2,1334,46.3,31,0,No Failure
2605,M17464,M,299.3,309.1,1385,45.6,34,0,No Failure
2606,L49785,L,299.4,309.2,1552,37.4,37,0,No Failure
2607,H32020,H,299.4,309.3,1534,37.5,39,0,No Failure
2608,L49787,L,299.4,309.3,1448,48.6,44,0,No Failure
2609,L49788,L,299.5,309.3,1409,44.7,46,0,No Failure
2610,L49789,L,299.4,309.2,1621,34.5,48,0,No Failure
2611,H32024,H,299.4,309.1,1547,40.9,50,0,No Failure
2612,L49791,L,299.4,309.1,1957,22.1,55,0,No Failure
2613,L49792,L,299.4,309.1,2421,14.2,57,0,No Failure
2614,M17473,M,299.3,309.1,1571,38.3,59,0,No Failure
2615,L49794,L,299.3,309.1,1634,36.8,62,0,No Failure
2616,L49795,L,299.3,309,1516,38.7,64,0,No Failure
2617,L49796,L,299.4,309.1,1207,66.5,66,0,No Failure
2618,L49797,L,299.4,309.1,1670,35.9,68,0,No Failure
2619,M17478,M,299.4,309.1,1461,48.6,70,0,No Failure
2620,L49799,L,299.4,309.2,1569,40.8,73,0,No Failure
2621,L49800,L,299.4,309.2,1556,35.7,75,0,No Failure
2622,M17481,M,299.5,309.3,1506,41.5,77,0,No Failure
2623,M17482,M,299.6,309.4,1642,30.3,80,0,No Failure
2624,M17483,M,299.6,309.4,1283,62.1,83,0,No Failure
2625,H32038,H,299.7,309.5,1375,46.8,86,0,No Failure
2626,L49805,L,299.7,309.4,1399,39.9,91,0,No Failure
2627,L49806,L,299.7,309.4,1650,29.8,93,0,No Failure
2628,M17487,M,299.8,309.6,1346,53.2,95,0,No Failure
2629,H32042,H,299.9,309.6,1410,51.2,98,0,No Failure
2630,L49809,L,300,309.7,1586,37.8,103,0,No Failure
2631,L49810,L,300,309.8,1372,39.6,105,0,No Failure
2632,H32045,H,300,309.7,1529,42.4,107,0,No Failure
2633,M17492,M,300,309.7,1652,28.6,112,0,No Failure
2634,L49813,L,300.1,309.8,1532,39.8,115,0,No Failure
2635,L49814,L,300,309.7,1554,32,117,0,No Failure
2636,H32049,H,299.9,309.6,1462,51,119,0,No Failure
2637,L49816,L,299.9,309.6,1254,61.3,124,0,No Failure
2638,L49817,L,299.9,309.6,1294,49.7,126,0,No Failure
2639,L49818,L,299.8,309.5,1739,27.5,128,0,No Failure
2640,M17499,M,299.8,309.4,1412,47.8,130,0,No Failure
2641,M17500,M,299.9,309.5,1372,56.2,133,0,No Failure
2642,H32055,H,299.8,309.5,1420,46.7,136,0,No Failure
2643,L49822,L,299.8,309.5,1542,40.3,141,0,No Failure
2644,M17503,M,299.8,309.4,1401,48.1,143,0,No Failure
2645,L49824,L,299.8,309.4,1510,42.5,146,0,No Failure
2646,H32059,H,299.9,309.5,1547,38.5,148,0,No Failure
2647,M17506,M,299.8,309.5,1453,43.2,153,0,No Failure
2648,L49827,L,299.8,309.4,1408,45.6,156,0,No Failure
2649,L49828,L,299.8,309.4,1436,51.6,158,0,No Failure
2650,M17509,M,299.9,309.5,1582,38.2,160,0,No Failure
2651,L49830,L,299.9,309.6,1280,59.3,163,0,No Failure
2652,L49831,L,299.9,309.5,2008,20.4,165,0,No Failure
2653,L49832,L,299.9,309.5,1772,23.5,167,0,No Failure
2654,L49833,L,299.9,309.5,1779,26.1,169,0,No Failure
2655,L49834,L,299.9,309.5,1567,35.5,171,0,No Failure
2656,M17515,M,299.8,309.4,1751,27,173,0,No Failure
2657,L49836,L,299.9,309.5,1349,51.3,176,0,No Failure
2658,M17517,M,300,309.5,1425,40.8,178,0,No Failure
2659,L49838,L,300,309.4,1395,44.5,181,0,No Failure
2660,H32073,H,299.8,309.3,1595,32.1,183,0,No Failure
2661,L49840,L,299.8,309.3,1291,56.4,188,0,No Failure
2662,M17521,M,299.9,309.4,1509,42.8,190,0,No Failure
2663,M17522,M,299.9,309.4,1483,38.1,193,0,No Failure
2664,L49843,L,299.9,309.3,1620,31.1,196,0,No Failure
2665,M17524,M,299.9,309.4,1487,42.2,198,0,No Failure
2666,L49845,L,299.8,309.4,2256,15.9,201,0,No Failure
2667,H32080,H,299.7,309.2,1691,27.7,203,0,No Failure
2668,M17527,M,299.8,309.3,1663,35.2,208,0,No Failure
2669,M17528,M,299.8,309.3,1640,31.1,211,0,No Failure
2670,H32083,H,299.7,309.3,1494,37.8,214,0,No Failure
2671,L49850,L,299.8,309.4,1467,46.2,219,0,No Failure
2672,M17531,M,299.7,309.3,1399,41.9,221,1,Tool Wear Failure
2673,L49852,L,299.7,309.3,1445,42.6,0,0,No Failure
2674,L49853,L,299.8,309.4,1480,40.9,2,0,No Failure
2675,L49854,L,299.7,309.3,1546,37.2,4,0,No Failure
2676,L49855,L,299.7,309.3,1574,35.8,6,0,No Failure
2677,L49856,L,299.7,309.3,1592,34.2,8,0,No Failure
2678,L49857,L,299.8,309.5,1495,39.6,10,0,No Failure
2679,L49858,L,299.8,309.6,1447,43.1,12,0,No Failure
2680,L49859,L,299.8,309.5,1476,44.4,14,0,No Failure
2681,L49860,L,299.8,309.5,1641,27.1,16,0,No Failure
2682,L49861,L,299.8,309.5,1545,32.2,18,0,No Failure
2683,M17542,M,299.9,309.6,1364,44.4,20,0,No Failure
2684,L49863,L,299.8,309.5,1590,28.5,23,0,No Failure
2685,L49864,L,299.8,309.4,1460,37.4,25,0,No Failure
2686,L49865,L,299.8,309.4,1609,32.5,27,0,No Failure
2687,L49866,L,299.8,309.4,1633,27.5,29,0,No Failure
2688,L49867,L,299.9,309.4,1348,52.8,31,0,No Failure
2689,L49868,L,299.9,309.4,1322,53.9,33,0,No Failure
2690,L49869,L,300,309.5,1641,30.1,35,0,No Failure
2691,L49870,L,300,309.5,1728,26,37,0,No Failure
2692,L49871,L,300,309.6,1431,47.7,39,0,No Failure
2693,L49872,L,300.1,309.7,1641,30.4,41,0,No Failure
2694,M17553,M,300.1,309.6,1622,36.1,43,0,No Failure
2695,M17554,M,300.1,309.6,1625,38,46,0,No Failure
2696,L49875,L,300,309.5,1869,22.7,49,0,No Failure
2697,L49876,L,300,309.6,1452,46,51,0,No Failure
2698,L49877,L,300,309.6,1618,28.7,53,0,No Failure
2699,L49878,L,300,309.4,2010,20,55,0,No Failure
2700,L49879,L,299.9,309.4,1363,60.9,57,0,No Failure
2701,L49880,L,299.9,309.3,1473,40.4,59,0,No Failure
2702,L49881,L,299.9,309.2,1333,50.8,61,0,No Failure
2703,L49882,L,299.8,309.2,1760,25.9,63,0,No Failure
2704,M17563,M,299.8,309.2,1372,58.2,65,0,No Failure
2705,M17564,M,299.7,309.2,1608,34.4,68,0,No Failure
2706,L49885,L,299.7,309.2,1326,64.8,71,0,No Failure
2707,M17566,M,299.6,309.1,1560,37.1,73,0,No Failure
2708,M17567,M,299.6,309,1539,36.1,76,0,No Failure
2709,L49888,L,299.6,309.1,2266,15.3,79,0,No Failure
2710,L49889,L,299.6,309.1,1641,35.8,81,0,No Failure
2711,L49890,L,299.6,309.1,1574,39.2,83,0,No Failure
2712,L49891,L,299.6,309.1,1407,50.6,85,0,No Failure
2713,H32126,H,299.7,309.2,1302,55.5,87,0,No Failure
2714,M17573,M,299.6,309.2,1651,30.8,92,0,No Failure
2715,M17574,M,299.6,309.1,1366,55.2,95,0,No Failure
2716,M17575,M,299.5,309,1701,28.6,98,0,No Failure
2717,L49896,L,299.5,309,1498,44.6,101,0,No Failure
2718,M17577,M,299.5,309.1,1422,45.3,103,0,No Failure
2719,L49898,L,299.5,309.1,1357,47.3,106,0,No Failure
2720,L49899,L,299.5,309.2,1690,29.2,108,0,No Failure
2721,L49900,L,299.6,309.2,1559,39.1,110,0,No Failure
2722,M17581,M,299.6,309.3,1553,32.4,112,0,No Failure
2723,L49902,L,299.6,309.3,1558,34.8,115,0,No Failure
2724,L49903,L,299.7,309.4,1362,51.9,117,0,No Failure
2725,M17584,M,299.8,309.3,1470,42.7,119,0,No Failure
2726,L49905,L,299.8,309.4,1555,34.8,122,0,No Failure
2727,M17586,M,299.8,309.4,1423,42.9,124,0,No Failure
2728,L49907,L,299.7,309.3,1434,38.5,127,0,No Failure
2729,L49908,L,299.7,309.3,1779,25.5,129,0,No Failure
2730,L49909,L,299.7,309.3,1417,54.6,131,0,No Failure
2731,L49910,L,299.6,309.2,1425,45.9,133,0,No Failure
2732,M17591,M,299.7,309.2,1597,32.9,135,0,No Failure
2733,L49912,L,299.7,309.2,1346,57.4,138,0,No Failure
2734,L49913,L,299.7,309.2,1422,40.4,140,0,No Failure
2735,H32148,H,299.7,309.2,1572,32.8,142,0,No Failure
2736,L49915,L,299.7,309.2,1412,45.4,147,0,No Failure
2737,M17596,M,299.7,309.1,1576,36.4,149,0,No Failure
2738,M17597,M,299.7,309.1,1508,41.2,152,0,No Failure
2739,M17598,M,299.8,309.1,1496,44.4,155,0,No Failure
2740,L49919,L,299.8,309.2,1572,35.4,158,0,No Failure
2741,L49920,L,299.6,309,1525,42.8,160,0,No Failure
2742,L49921,L,299.6,309,1378,51.9,162,0,No Failure
2743,L49922,L,299.6,309.1,1369,51.4,164,0,No Failure
2744,L49923,L,299.6,309.1,1476,45.3,166,0,No Failure
2745,L49924,L,299.7,309.2,1620,30,168,0,No Failure
2746,M17605,M,299.7,309.1,1603,38.5,170,0,No Failure
2747,L49926,L,299.7,309.2,1411,46.1,173,0,No Failure
2748,L49927,L,299.7,309.2,1616,31.6,175,0,No Failure
2749,L49928,L,299.7,309.2,1631,35.1,177,0,No Failure
2750,M17609,M,299.7,309.2,1685,28.9,179,1,No Failure
2751,H32164,H,299.7,309.2,1456,40.6,182,0,No Failure
2752,L49931,L,299.7,309.1,1417,50.1,187,0,No Failure
2753,M17612,M,299.7,309.1,1851,24.7,189,0,No Failure
2754,L49933,L,299.7,309.1,1715,27.8,192,0,No Failure
2755,H32168,H,299.6,309.1,1630,32.3,194,0,No Failure
2756,L49935,L,299.7,309.2,1478,38.8,199,0,No Failure
2757,L49936,L,299.7,309.2,1781,29.6,201,0,No Failure
2758,L49937,L,299.8,309.2,1439,36.1,203,0,No Failure
2759,M17618,M,299.7,309.2,1412,45.3,205,0,No Failure
2760,L49939,L,299.7,309.1,1483,41.1,208,0,No Failure
2761,L49940,L,299.8,309.2,1400,42.6,210,0,No Failure
2762,L49941,L,299.8,309.3,1299,65.1,212,1,Overstrain Failure
2763,L49942,L,299.8,309.2,1479,44.4,214,0,No Failure
2764,L49943,L,299.8,309.2,1491,47.5,216,0,No Failure
2765,M17624,M,299.9,309.3,1389,52.8,0,0,No Failure
2766,M17625,M,299.9,309.4,1399,54.8,3,0,No Failure
2767,M17626,M,299.9,309.4,1889,26,6,0,No Failure
2768,L49947,L,300,309.5,1925,21.9,9,0,No Failure
2769,L49948,L,300,309.5,1675,30.2,11,0,No Failure
2770,M17629,M,300,309.6,1477,38.1,13,0,No Failure
2771,L49950,L,300,309.6,1364,45.9,16,0,No Failure
2772,L49951,L,299.9,309.5,1451,39.4,18,0,No Failure
2773,L49952,L,299.9,309.4,1467,41.2,20,0,No Failure
2774,L49953,L,299.9,309.4,1858,22.5,22,0,No Failure
2775,L49954,L,300.1,309.4,1559,39.7,24,0,No Failure
2776,L49955,L,300.1,309.4,1560,47.7,26,0,No Failure
2777,L49956,L,300.1,309.4,1453,47.6,28,0,No Failure
2778,L49957,L,300.1,309.4,1464,41.7,30,0,No Failure
2779,L49958,L,300,309.4,1308,50.2,32,0,No Failure
2780,L49959,L,300.1,309.5,1353,50.9,34,0,No Failure
2781,M17640,M,300.2,309.6,1556,35.8,36,0,No Failure
2782,L49961,L,300.2,309.5,2183,17.8,39,0,No Failure
2783,M17642,M,300.2,309.6,1491,41.8,41,0,No Failure
2784,M17643,M,300.2,309.6,1528,35.1,44,0,No Failure
2785,L49964,L,300.2,309.6,1430,52.7,47,0,No Failure
2786,L49965,L,300.2,309.5,1495,32.6,49,0,No Failure
2787,M17646,M,300.2,309.5,1630,28.3,51,0,No Failure
2788,M17647,M,300.3,309.6,1524,38.4,54,0,No Failure
2789,L49968,L,300.3,309.6,1326,52.4,57,0,No Failure
2790,H32203,H,300.3,309.5,1438,44,59,0,No Failure
2791,L49970,L,300.4,309.6,1356,45.9,64,0,No Failure
2792,H32205,H,300.4,309.6,1416,43.3,66,0,No Failure
2793,L49972,L,300.4,309.7,1584,32.6,71,0,No Failure
2794,L49973,L,300.3,309.6,1597,31.8,73,0,No Failure
2795,L49974,L,300.4,309.6,1553,43.9,75,0,No Failure
2796,M17655,M,300.3,309.5,1405,49.4,77,0,No Failure
2797,L49976,L,300.2,309.5,1539,35.3,80,0,No Failure
2798,M17657,M,300.3,309.6,1398,53.7,82,0,No Failure
2799,L49978,L,300.3,309.6,1568,39.6,85,0,No Failure
2800,L49979,L,300.3,309.6,1404,44.6,87,0,No Failure
2801,M17660,M,300.2,309.5,1500,45.7,89,0,No Failure
2802,M17661,M,300.2,309.5,1642,28.8,92,0,No Failure
2803,M17662,M,300.3,309.6,1509,46.6,95,0,No Failure
2804,L49983,L,300.2,309.5,1343,50.2,98,0,No Failure
2805,L49984,L,300.1,309.5,1450,40.1,100,0,No Failure
2806,L49985,L,300,309.4,1460,43.5,102,0,No Failure
2807,L49986,L,300,309.3,1364,41.2,104,0,No Failure
2808,M17667,M,299.9,309.3,1452,41.9,106,0,No Failure
2809,L49988,L,299.9,309.3,1471,41.8,109,0,No Failure
2810,L49989,L,299.9,309.2,1598,34.6,111,0,No Failure
2811,L49990,L,299.8,309.1,1772,24.8,113,0,No Failure
2812,L49991,L,299.9,309.2,1761,25.6,115,0,No Failure
2813,M17672,M,300,309.3,1413,40.7,117,0,No Failure
2814,L49993,L,300,309.3,1887,22.6,120,0,No Failure
2815,L49994,L,300,309.3,1395,56.5,122,0,No Failure
2816,M17675,M,300.1,309.4,1569,31.6,124,0,No Failure
2817,L49996,L,300.1,309.4,1434,47.3,127,0,No Failure
2818,L49997,L,300.2,309.5,1417,41.1,129,0,No Failure
2819,L49998,L,300.2,309.5,1729,28.4,131,0,No Failure
2820,L49999,L,300.2,309.5,1356,51.1,133,0,No Failure
2821,L50000,L,300.2,309.5,1436,48.8,135,0,No Failure
2822,M17681,M,300.3,309.6,1419,42.5,137,0,No Failure
2823,L50002,L,300.3,309.6,1593,38.1,140,0,No Failure
2824,M17683,M,300.3,309.5,1320,62.2,142,0,No Failure
2825,M17684,M,300.3,309.5,1448,42.4,145,0,No Failure
2826,L50005,L,300.3,309.4,1470,33.5,148,0,No Failure
2827,M17686,M,300.3,309.4,1612,33.1,150,0,No Failure
2828,L50007,L,300.4,309.4,1412,51.6,153,0,No Failure
2829,M17688,M,300.4,309.4,1875,23.9,155,0,No Failure
2830,L50009,L,300.3,309.3,1612,36,158,0,No Failure
2831,M17690,M,300.4,309.3,1411,41.6,160,0,No Failure
2832,M17691,M,300.3,309.2,1490,47.9,163,0,No Failure
2833,M17692,M,300.4,309.3,1467,40.3,166,0,No Failure
2834,L50013,L,300.3,309.2,1807,26.4,169,0,No Failure
2835,L50014,L,300.3,309.1,1368,46,171,0,No Failure
2836,L50015,L,300.3,309.2,1572,32,173,0,No Failure
2837,M17696,M,300.3,309.1,1458,44.3,175,0,No Failure
2838,L50017,L,300.3,309.1,1699,30.3,178,0,No Failure
2839,L50018,L,300.3,309.3,1478,39.5,180,0,No Failure
2840,M17699,M,300.4,309.4,1362,42.1,182,0,No Failure
2841,H32254,H,300.4,309.4,1487,38.9,185,0,No Failure
2842,L50021,L,300.3,309.4,1705,29.4,190,0,No Failure
2843,L50022,L,300.3,309.3,1345,53.5,192,0,No Failure
2844,L50023,L,300.3,309.2,1532,40.2,194,0,No Failure
2845,L50024,L,300.3,309.2,1650,35.2,196,0,No Failure
2846,L50025,L,300.3,309.2,1398,54.4,198,0,No Failure
2847,L50026,L,300.3,309.2,1412,44.8,200,0,No Failure
2848,L50027,L,300.4,309.3,1525,39.6,202,0,No Failure
2849,M17708,M,300.3,309.3,1391,57.9,204,0,No Failure
2850,L50029,L,300.4,309.3,1766,28.2,207,0,No Failure
2851,L50030,L,300.4,309.3,1671,35,209,0,No Failure
2852,L50031,L,300.5,309.3,1373,48.8,211,0,No Failure
2853,M17712,M,300.5,309.4,1347,50.1,213,0,No Failure
2854,M17713,M,300.5,309.3,1539,39.1,216,0,No Failure
2855,L50034,L,300.5,309.3,1470,40.8,219,0,No Failure
2856,L50035,L,300.5,309.3,1528,37,221,0,No Failure
2857,H32270,H,300.5,309.3,1471,45.2,223,0,No Failure
2858,M17717,M,300.4,309.2,1528,37.2,228,0,No Failure
2859,L50038,L,300.5,309.3,1417,51.5,231,1,Overstrain Failure
2860,L50039,L,300.6,309.4,1549,43.4,233,0,No Failure
2861,H32274,H,300.6,309.4,1463,49.2,235,0,No Failure
2862,L50041,L,300.7,309.5,1479,43.6,240,0,No Failure
2863,L50042,L,300.6,309.5,1867,23,242,0,No Failure
2864,L50043,L,300.6,309.4,1471,44.1,244,0,No Failure
2865,H32278,H,300.6,309.4,1380,47.6,246,1,Tool Wear Failure
2866,H32279,H,300.7,309.7,1623,32.7,0,0,No Failure
2867,L50046,L,300.8,309.7,1997,20.7,5,0,No Failure
2868,H32281,H,300.7,309.6,1390,48.5,7,0,No Failure
2869,L50048,L,300.8,309.7,1418,46.6,12,0,No Failure
2870,L50049,L,300.8,309.7,1519,35.8,14,0,No Failure
2871,M17730,M,300.8,309.7,1519,39.7,16,0,No Failure
2872,M17731,M,300.7,309.6,1536,37.2,19,0,No Failure
2873,L50052,L,300.8,309.6,1680,28.7,22,0,No Failure
2874,H32287,H,300.6,309.4,1555,37.9,24,0,No Failure
2875,L50054,L,300.6,309.5,1471,49.6,29,0,No Failure
2876,M17735,M,300.5,309.4,1877,23.8,31,0,No Failure
2877,M17736,M,300.5,309.3,1578,30.5,34,0,No Failure
2878,M17737,M,300.5,309.4,1655,32.1,37,0,No Failure
2879,H32292,H,300.5,309.4,1502,34.3,40,0,No Failure
